order_item_id,order_id,product_id,quantity,unit_price,discount
OI0007111,O005854,P003,2,12000.0,0.0
OI0007112,O005855,P011,1,22800.0,0.05
OI0007113,O005855,P012,1,2500.0,0.0
OI0007114,O005856,P002,3,65000.0,0.0
OI0007115,O005857,P004,2,25200.0,0.1
OI0007116,O005857,P011,1,20400.0,0.15
OI0007117,O005858,P004,1,28000.0,0.0
OI0007118,O005859,P003,3,12000.0,0.0
OI0007119,O005860,P003,3,9600.0,0.2
OI0007120,O005861,P001,1,7650.0,0.1
OI0007121,O005862,P006,1,15000.0,0.0
OI0007122,O005863,P010,2,6175.0,0.05
OI0007123,O005863,P003,1,10800.0,0.1
OI0007124,O005864,P012,3,2250.0,0.1
OI0007125,O005865,P007,3,4050.0,0.1
OI0007126,O005866,P010,2,5525.0,0.15
OI0007127,O005867,P001,1,8500.0,0.0
OI0007128,O005868,P008,2,17100.0,0.05
OI0007129,O005869,P007,2,3825.0,0.15
OI0007130,O005870,P001,1,7225.0,0.15
OI0007131,O005871,P001,2,8500.0,0.0
OI0007132,O005872,P011,2,24000.0,0.0
OI0007133,O005872,P009,3,22000.0,0.0
OI0007134,O005873,P011,1,24000.0,0.0
OI0007135,O005874,P008,1,15300.0,0.15
OI0007136,O005875,P005,2,44200.0,0.15
OI0007137,O005875,P011,3,20400.0,0.15
OI0007138,O005876,P001,3,7225.0,0.15
OI0007139,O005877,P011,1,22800.0,0.05
OI0007140,O005878,P004,2,25200.0,0.1
OI0007141,O005878,P001,3,7225.0,0.15
OI0007142,O005879,P005,1,52000.0,0.0
OI0007143,O005879,P008,1,17100.0,0.05
OI0007144,O005880,P010,3,6500.0,0.0
OI0007145,O005881,P006,3,13500.0,0.1
OI0007146,O005881,P012,3,2500.0,0.0
OI0007147,O005882,P006,1,12750.0,0.15
OI0007148,O005883,P006,3,12750.0,0.15
OI0007149,O005884,P009,2,22000.0,0.0
OI0007150,O005885,P001,3,7650.0,0.1
OI0007151,O005886,P009,2,20900.0,0.05
OI0007152,O005887,P006,1,14250.0,0.05
OI0007153,O005888,P006,2,15000.0,0.0
OI0007154,O005889,P004,3,28000.0,0.0
OI0007155,O005890,P012,1,2250.0,0.1
OI0007156,O005890,P003,1,9600.0,0.2
OI0007157,O005891,P009,3,22000.0,0.0
OI0007158,O005892,P008,1,17100.0,0.05
OI0007159,O005893,P002,3,61750.0,0.05
OI0007160,O005894,P005,1,46800.0,0.1
OI0007161,O005895,P010,2,6500.0,0.0
OI0007162,O005896,P006,3,12750.0,0.15
OI0007163,O005896,P009,3,22000.0,0.0
OI0007164,O005897,P005,1,52000.0,0.0
OI0007165,O005897,P010,1,6500.0,0.0
OI0007166,O005898,P009,3,22000.0,0.0
OI0007167,O005898,P012,3,2500.0,0.0
OI0007168,O005899,P003,2,12000.0,0.0
OI0007169,O005899,P006,1,13500.0,0.1
OI0007170,O005900,P008,3,18000.0,0.0
OI0007171,O005901,P010,1,6175.0,0.05
OI0007172,O005901,P002,2,58500.0,0.1
OI0007173,O005902,P005,2,52000.0,0.0
OI0007174,O005902,P006,1,12000.0,0.2
OI0007175,O005903,P006,2,14250.0,0.05
OI0007176,O005903,P004,2,25200.0,0.1
OI0007177,O005904,P008,3,17100.0,0.05
OI0007178,O005905,P008,2,16200.0,0.1
OI0007179,O005906,P003,3,10800.0,0.1
OI0007180,O005906,P002,1,65000.0,0.0
OI0007181,O005907,P001,2,8075.0,0.05
OI0007182,O005908,P005,3,52000.0,0.0
OI0007183,O005909,P010,2,5525.0,0.15
OI0007184,O005909,P009,2,22000.0,0.0
OI0007185,O005910,P006,3,15000.0,0.0
OI0007186,O005911,P010,2,5850.0,0.1
OI0007187,O005912,P008,2,16200.0,0.1
OI0007188,O005912,P001,1,8500.0,0.0
OI0007189,O005913,P005,3,49400.0,0.05
OI0007190,O005914,P011,3,19200.0,0.2
OI0007191,O005915,P002,3,65000.0,0.0
OI0007192,O005915,P009,2,19800.0,0.1
OI0007193,O005916,P005,2,49400.0,0.05
OI0007194,O005916,P001,1,7650.0,0.1
OI0007195,O005917,P003,3,10200.0,0.15
OI0007196,O005918,P002,3,65000.0,0.0
OI0007197,O005918,P011,3,22800.0,0.05
OI0007198,O005919,P003,2,10200.0,0.15
OI0007199,O005919,P012,3,2500.0,0.0
OI0007200,O005920,P002,3,61750.0,0.05
OI0007201,O005921,P007,1,3825.0,0.15
OI0007202,O005922,P005,3,49400.0,0.05
OI0007203,O005923,P001,1,7650.0,0.1
OI0007204,O005923,P004,1,28000.0,0.0
OI0007205,O005924,P012,3,2125.0,0.15
OI0007206,O005924,P011,2,24000.0,0.0
OI0007207,O005925,P006,3,15000.0,0.0
OI0007208,O005926,P012,3,2500.0,0.0
OI0007209,O005927,P011,2,24000.0,0.0
OI0007210,O005928,P004,3,28000.0,0.0
OI0007211,O005929,P003,2,12000.0,0.0
OI0007212,O005930,P003,2,12000.0,0.0
OI0007213,O005931,P009,1,22000.0,0.0
OI0007214,O005932,P008,3,18000.0,0.0
OI0007215,O005933,P008,1,18000.0,0.0
OI0007216,O005934,P005,2,52000.0,0.0
OI0007217,O005935,P007,2,4500.0,0.0
OI0007218,O005936,P005,1,52000.0,0.0
OI0007219,O005937,P001,2,8500.0,0.0
OI0007220,O005937,P010,3,6500.0,0.0
OI0007221,O005938,P010,1,6175.0,0.05
OI0007222,O005939,P009,3,18700.0,0.15
OI0007223,O005939,P007,1,4500.0,0.0
OI0007224,O005940,P009,2,22000.0,0.0
OI0007225,O005941,P003,1,12000.0,0.0
OI0007226,O005942,P002,1,65000.0,0.0
OI0007227,O005943,P010,2,6500.0,0.0
OI0007228,O005944,P006,3,14250.0,0.05
OI0007229,O005945,P006,2,15000.0,0.0
OI0007230,O005945,P003,3,10200.0,0.15
OI0007231,O005946,P004,3,23800.0,0.15
OI0007232,O005946,P009,3,22000.0,0.0
OI0007233,O005947,P006,1,15000.0,0.0
OI0007234,O005948,P005,2,52000.0,0.0
OI0007235,O005949,P003,1,11400.0,0.05
OI0007236,O005950,P003,2,12000.0,0.0
OI0007237,O005951,P001,2,8075.0,0.05
OI0007238,O005952,P012,2,2250.0,0.1
OI0007239,O005953,P007,1,4050.0,0.1
OI0007240,O005953,P009,2,20900.0,0.05
OI0007241,O005954,P010,3,6175.0,0.05
OI0007242,O005955,P006,2,14250.0,0.05
OI0007243,O005956,P002,1,65000.0,0.0
OI0007244,O005957,P005,1,52000.0,0.0
OI0007245,O005958,P009,1,22000.0,0.0
OI0007246,O005959,P005,1,52000.0,0.0
OI0007247,O005960,P003,1,12000.0,0.0
OI0007248,O005961,P005,2,44200.0,0.15
OI0007249,O005962,P002,3,61750.0,0.05
OI0007250,O005963,P011,2,24000.0,0.0
OI0007251,O005964,P005,1,52000.0,0.0
OI0007252,O005964,P006,3,15000.0,0.0
OI0007253,O005965,P004,1,28000.0,0.0
OI0007254,O005966,P005,3,41600.0,0.2
OI0007255,O005967,P001,1,8075.0,0.05
OI0007256,O005967,P010,1,5850.0,0.1
OI0007257,O005968,P009,1,18700.0,0.15
OI0007258,O005969,P002,1,65000.0,0.0
OI0007259,O005970,P008,1,17100.0,0.05
OI0007260,O005971,P008,3,18000.0,0.0
OI0007261,O005972,P003,3,11400.0,0.05
OI0007262,O005973,P011,3,24000.0,0.0
OI0007263,O005974,P005,2,46800.0,0.1
OI0007264,O005975,P009,3,20900.0,0.05
OI0007265,O005976,P010,2,6500.0,0.0
OI0007266,O005976,P004,2,25200.0,0.1
OI0007267,O005977,P006,3,14250.0,0.05
OI0007268,O005978,P001,3,7225.0,0.15
OI0007269,O005979,P008,2,17100.0,0.05
OI0007270,O005980,P009,2,20900.0,0.05
OI0007271,O005981,P006,3,15000.0,0.0
OI0007272,O005982,P004,3,23800.0,0.15
OI0007273,O005983,P007,3,4050.0,0.1
OI0007274,O005984,P001,2,8075.0,0.05
OI0007275,O005984,P009,2,20900.0,0.05
OI0007276,O005985,P008,2,18000.0,0.0
OI0007277,O005986,P012,3,2500.0,0.0
OI0007278,O005987,P008,2,16200.0,0.1
OI0007279,O005987,P006,3,14250.0,0.05
OI0007280,O005988,P010,1,6500.0,0.0
OI0007281,O005989,P005,2,52000.0,0.0
OI0007282,O005990,P009,2,22000.0,0.0
OI0007283,O005991,P010,3,6175.0,0.05
OI0007284,O005991,P001,1,8500.0,0.0
OI0007285,O005992,P007,1,4050.0,0.1
OI0007286,O005993,P007,2,4500.0,0.0
OI0007287,O005993,P001,3,7650.0,0.1
OI0007288,O005994,P006,2,14250.0,0.05
OI0007289,O005995,P004,2,23800.0,0.15
OI0007290,O005995,P003,3,12000.0,0.0
OI0007291,O005996,P009,3,22000.0,0.0
OI0007292,O005997,P007,1,4500.0,0.0
OI0007293,O005998,P001,2,7225.0,0.15
OI0007294,O005999,P002,3,55250.0,0.15
OI0007295,O006000,P003,1,12000.0,0.0
OI0007296,O006000,P012,2,2375.0,0.05
OI0007297,O006001,P010,3,5850.0,0.1
OI0007298,O006002,P001,2,8075.0,0.05
OI0007299,O006002,P008,2,18000.0,0.0
OI0007300,O006003,P008,1,18000.0,0.0
OI0007301,O006003,P007,2,4050.0,0.1
OI0007302,O006004,P009,3,18700.0,0.15
OI0007303,O006004,P001,3,8500.0,0.0
OI0007304,O006005,P004,3,26600.0,0.05
OI0007305,O006006,P009,2,19800.0,0.1
OI0007306,O006007,P001,1,8500.0,0.0
OI0007307,O006008,P008,3,17100.0,0.05
OI0007308,O006009,P006,2,12000.0,0.2
OI0007309,O006009,P004,1,28000.0,0.0
OI0007310,O006010,P008,1,18000.0,0.0
OI0007311,O006011,P003,2,10200.0,0.15
OI0007312,O006011,P008,1,18000.0,0.0
OI0007313,O006012,P001,1,8500.0,0.0
OI0007314,O006013,P006,1,14250.0,0.05
OI0007315,O006014,P002,2,52000.0,0.2
OI0007316,O006015,P009,2,22000.0,0.0
OI0007317,O006016,P012,2,2250.0,0.1
OI0007318,O006017,P009,2,18700.0,0.15
OI0007319,O006018,P002,3,65000.0,0.0
OI0007320,O006019,P001,3,8500.0,0.0
OI0007321,O006020,P002,2,65000.0,0.0
OI0007322,O006021,P009,1,19800.0,0.1
OI0007323,O006022,P005,1,49400.0,0.05
OI0007324,O006023,P012,3,2500.0,0.0
OI0007325,O006023,P004,1,28000.0,0.0
OI0007326,O006024,P001,1,7225.0,0.15
OI0007327,O006025,P012,3,2500.0,0.0
OI0007328,O006026,P009,2,22000.0,0.0
OI0007329,O006027,P001,1,8075.0,0.05
OI0007330,O006027,P007,2,4050.0,0.1
OI0007331,O006028,P012,3,2500.0,0.0
OI0007332,O006029,P010,2,6500.0,0.0
OI0007333,O006029,P002,3,61750.0,0.05
OI0007334,O006030,P001,3,8075.0,0.05
OI0007335,O006031,P002,1,65000.0,0.0
OI0007336,O006032,P007,2,4050.0,0.1
OI0007337,O006033,P002,2,61750.0,0.05
OI0007338,O006034,P009,3,22000.0,0.0
OI0007339,O006035,P009,2,20900.0,0.05
OI0007340,O006036,P002,2,65000.0,0.0
OI0007341,O006036,P007,2,4500.0,0.0
OI0007342,O006037,P004,3,25200.0,0.1
OI0007343,O006037,P010,1,5850.0,0.1
OI0007344,O006038,P001,1,8500.0,0.0
OI0007345,O006039,P002,2,58500.0,0.1
OI0007346,O006040,P001,2,8075.0,0.05
OI0007347,O006041,P001,1,8500.0,0.0
OI0007348,O006042,P004,1,23800.0,0.15
OI0007349,O006043,P012,1,2500.0,0.0
OI0007350,O006044,P003,2,10800.0,0.1
OI0007351,O006045,P002,2,65000.0,0.0
OI0007352,O006046,P004,3,28000.0,0.0
OI0007353,O006047,P012,3,2500.0,0.0
OI0007354,O006048,P005,2,52000.0,0.0
OI0007355,O006049,P002,2,65000.0,0.0
OI0007356,O006050,P001,2,8500.0,0.0
OI0007357,O006050,P004,1,22400.0,0.2
OI0007358,O006051,P002,3,61750.0,0.05
OI0007359,O006052,P001,2,8500.0,0.0
OI0007360,O006053,P005,1,52000.0,0.0
OI0007361,O006054,P003,1,11400.0,0.05
OI0007362,O006055,P012,3,2125.0,0.15
OI0007363,O006055,P007,3,4500.0,0.0
OI0007364,O006056,P003,1,11400.0,0.05
OI0007365,O006057,P012,2,2375.0,0.05
OI0007366,O006057,P006,3,15000.0,0.0
OI0007367,O006058,P007,2,4050.0,0.1
OI0007368,O006059,P008,2,17100.0,0.05
OI0007369,O006060,P010,3,5850.0,0.1
OI0007370,O006061,P002,2,55250.0,0.15
OI0007371,O006062,P004,3,28000.0,0.0
OI0007372,O006063,P002,2,65000.0,0.0
OI0007373,O006063,P006,2,13500.0,0.1
OI0007374,O006064,P003,1,11400.0,0.05
OI0007375,O006065,P011,2,24000.0,0.0
OI0007376,O006066,P007,2,4500.0,0.0
OI0007377,O006067,P012,1,2500.0,0.0
OI0007378,O006068,P009,3,20900.0,0.05
OI0007379,O006069,P006,2,15000.0,0.0
OI0007380,O006070,P010,3,6175.0,0.05
OI0007381,O006071,P003,2,12000.0,0.0
OI0007382,O006071,P009,2,20900.0,0.05
OI0007383,O006072,P004,1,26600.0,0.05
OI0007384,O006073,P009,2,22000.0,0.0
OI0007385,O006073,P004,2,25200.0,0.1
OI0007386,O006074,P008,3,18000.0,0.0
OI0007387,O006075,P005,3,46800.0,0.1
OI0007388,O006076,P011,2,21600.0,0.1
OI0007389,O006076,P003,2,12000.0,0.0
OI0007390,O006077,P011,3,24000.0,0.0
OI0007391,O006078,P004,1,23800.0,0.15
OI0007392,O006079,P005,2,52000.0,0.0
OI0007393,O006080,P004,3,28000.0,0.0
OI0007394,O006081,P004,2,25200.0,0.1
OI0007395,O006082,P011,1,24000.0,0.0
OI0007396,O006083,P009,3,22000.0,0.0
OI0007397,O006084,P012,2,2500.0,0.0
OI0007398,O006084,P007,1,4500.0,0.0
OI0007399,O006085,P009,1,20900.0,0.05
OI0007400,O006086,P001,2,7650.0,0.1
OI0007401,O006087,P006,2,13500.0,0.1
OI0007402,O006087,P007,1,3825.0,0.15
OI0007403,O006088,P001,1,7225.0,0.15
OI0007404,O006089,P004,1,26600.0,0.05
OI0007405,O006090,P011,3,24000.0,0.0
OI0007406,O006091,P001,2,7650.0,0.1
OI0007407,O006092,P008,2,16200.0,0.1
OI0007408,O006093,P007,1,3825.0,0.15
OI0007409,O006093,P002,2,58500.0,0.1
OI0007410,O006094,P001,1,8500.0,0.0
OI0007411,O006095,P007,1,4275.0,0.05
OI0007412,O006095,P005,3,44200.0,0.15
OI0007413,O006096,P009,1,20900.0,0.05
OI0007414,O006096,P001,3,8500.0,0.0
OI0007415,O006097,P001,2,7650.0,0.1
OI0007416,O006098,P006,1,13500.0,0.1
OI0007417,O006099,P002,3,55250.0,0.15
OI0007418,O006099,P004,1,28000.0,0.0
OI0007419,O006100,P011,3,24000.0,0.0
OI0007420,O006101,P001,3,8500.0,0.0
OI0007421,O006101,P006,2,15000.0,0.0
OI0007422,O006102,P007,2,3825.0,0.15
OI0007423,O006102,P004,3,26600.0,0.05
OI0007424,O006103,P006,3,14250.0,0.05
OI0007425,O006104,P001,3,6800.0,0.2
OI0007426,O006104,P004,3,28000.0,0.95
OI0007427,O006105,P010,3,5850.0,0.1
OI0007428,O006106,P003,3,10200.0,0.15
OI0007429,O006107,P008,1,15300.0,0.15
OI0007430,O006108,P001,3,8500.0,0.0
OI0007431,O006109,P006,3,14250.0,0.05
OI0007432,O006109,P008,2,18000.0,0.0
OI0007433,O006110,P005,1,52000.0,0.0
OI0007434,O006110,P010,1,6500.0,0.0
OI0007435,O006111,P008,3,17100.0,0.05
OI0007436,O006112,P012,1,2500.0,0.0
OI0007437,O006113,P010,1,5850.0,0.1
OI0007438,O006114,P006,3,13500.0,0.1
OI0007439,O006115,P006,1,15000.0,0.0
OI0007440,O006115,P009,3,20900.0,0.05
OI0007441,O006116,P005,3,52000.0,0.0
OI0007442,O006117,P010,3,6500.0,0.0
OI0007443,O006118,P002,1,65000.0,0.0
OI0007444,O006119,P004,3,28000.0,0.0
OI0007445,O006119,P003,3,10800.0,0.1
OI0007446,O006120,P006,3,14250.0,0.05
OI0007447,O006121,P009,2,18700.0,0.15
OI0007448,O006122,P004,2,28000.0,0.0
OI0007449,O006123,P003,2,11400.0,0.05
OI0007450,O006123,P002,3,65000.0,0.0
OI0007451,O006124,P002,1,58500.0,0.1
OI0007452,O006124,P009,2,19800.0,0.1
OI0007453,O006125,P010,1,5525.0,0.15
OI0007454,O006126,P009,2,17600.0,0.2
OI0007455,O006127,P011,1,21600.0,0.1
OI0007456,O006128,P004,2,26600.0,0.05
OI0007457,O006129,P011,2,20400.0,0.15
OI0007458,O006130,P010,3,6500.0,0.0
OI0007459,O006131,P004,2,28000.0,0.0
OI0007460,O006132,P005,2,44200.0,0.15
OI0007461,O006132,P012,1,2500.0,0.0
OI0007462,O006133,P009,2,20900.0,0.05
OI0007463,O006134,P010,2,6175.0,0.05
OI0007464,O006135,P005,1,49400.0,0.05
OI0007465,O006135,P011,2,19200.0,0.2
OI0007466,O006136,P004,2,28000.0,0.0
OI0007467,O006137,P002,2,61750.0,0.05
OI0007468,O006137,P001,1,8500.0,0.0
OI0007469,O006138,P006,1,14250.0,0.05
OI0007470,O006139,P008,2,15300.0,0.15
OI0007471,O006140,P009,1,18700.0,0.15
OI0007472,O006141,P007,2,4500.0,0.0
OI0007473,O006141,P005,2,52000.0,0.0
OI0007474,O006142,P004,3,28000.0,0.0
OI0007475,O006143,P007,3,4500.0,0.0
OI0007476,O006144,P009,1,19800.0,0.1
OI0007477,O006145,P001,3,8500.0,0.0
OI0007478,O006145,P006,2,12750.0,0.15
OI0007479,O006146,P006,2,14250.0,0.05
OI0007480,O006147,P008,1,18000.0,0.0
OI0007481,O006147,P002,2,65000.0,0.0
OI0007482,O006148,P010,3,6500.0,0.0
OI0007483,O006149,P012,2,2500.0,0.0
OI0007484,O006150,P006,3,15000.0,0.0
OI0007485,O006150,P009,1,19800.0,0.1
OI0007486,O006151,P004,3,28000.0,0.0
OI0007487,O006152,P005,3,46800.0,0.1
OI0007488,O006153,P002,2,65000.0,0.0
OI0007489,O006154,P004,2,28000.0,0.0
OI0007490,O006155,P003,2,11400.0,0.05
OI0007491,O006156,P011,1,22800.0,0.05
OI0007492,O006156,P005,2,52000.0,0.0
OI0007493,O006157,P004,1,28000.0,0.0
OI0007494,O006157,P005,3,49400.0,0.05
OI0007495,O006158,P004,1,25200.0,0.1
OI0007496,O006158,P012,1,2500.0,0.0
OI0007497,O006159,P002,2,61750.0,0.05
OI0007498,O006160,P011,2,20400.0,0.15
OI0007499,O006161,P008,2,18000.0,0.0
OI0007500,O006162,P004,1,28000.0,0.0
OI0007501,O006163,P007,3,4500.0,0.0
OI0007502,O006164,P003,1,11400.0,0.05
OI0007503,O006165,P004,3,25200.0,0.1
OI0007504,O006165,P001,3,8075.0,0.05
OI0007505,O006166,P009,2,22000.0,0.0
OI0007506,O006167,P002,2,61750.0,0.05
OI0007507,O006168,P006,3,12750.0,0.15
OI0007508,O006168,P001,2,8500.0,0.0
OI0007509,O006169,P002,2,65000.0,0.0
OI0007510,O006170,P007,3,4500.0,0.0
OI0007511,O006171,P011,2,21600.0,0.1
OI0007512,O006171,P004,2,28000.0,0.0
OI0007513,O006172,P001,1,7650.0,0.1
OI0007514,O006173,P001,1,7225.0,0.15
OI0007515,O006174,P002,3,58500.0,0.1
OI0007516,O006175,P004,2,26600.0,0.05
OI0007517,O006175,P009,3,20900.0,0.05
OI0007518,O006176,P010,2,6175.0,0.05
OI0007519,O006177,P008,3,15300.0,0.15
OI0007520,O006178,P001,2,8075.0,0.05
OI0007521,O006179,P001,2,7650.0,0.1
OI0007522,O006180,P007,1,4050.0,0.1
OI0007523,O006180,P009,3,22000.0,0.0
OI0007524,O006181,P007,3,3825.0,0.15
OI0007525,O006182,P001,1,8075.0,0.05
OI0007526,O006182,P011,1,20400.0,0.15
OI0007527,O006183,P008,3,14400.0,0.2
OI0007528,O006184,P007,1,4500.0,0.0
OI0007529,O006185,P003,2,12000.0,0.0
OI0007530,O006186,P011,1,24000.0,0.0
OI0007531,O006187,P008,3,18000.0,0.0
OI0007532,O006188,P001,3,8500.0,0.0
OI0007533,O006189,P007,3,4050.0,0.1
OI0007534,O006190,P002,3,65000.0,0.0
OI0007535,O006190,P009,3,20900.0,0.05
OI0007536,O006191,P008,3,17100.0,0.05
OI0007537,O006192,P011,3,21600.0,0.1
OI0007538,O006193,P001,2,8500.0,0.0
OI0007539,O006194,P005,3,46800.0,0.1
OI0007540,O006195,P001,1,7650.0,0.1
OI0007541,O006196,P001,1,8500.0,0.0
OI0007542,O006196,P004,3,23800.0,0.15
OI0007543,O006197,P004,3,28000.0,0.0
OI0007544,O006197,P006,3,15000.0,0.0
OI0007545,O006198,P009,2,18700.0,0.15
OI0007546,O006199,P006,2,13500.0,0.1
OI0007547,O006200,P011,3,24000.0,0.0
OI0007548,O006201,P009,1,19800.0,0.1
OI0007549,O006202,P007,2,3825.0,0.15
OI0007550,O006202,P011,2,20400.0,0.95
OI0007551,O006203,P001,2,8075.0,0.05
OI0007552,O006204,P005,3,52000.0,0.0
OI0007553,O006205,P004,3,25200.0,0.1
OI0007554,O006206,P006,2,15000.0,0.0
OI0007555,O006207,P002,3,58500.0,0.1
OI0007556,O006208,P007,3,4500.0,0.0
OI0007557,O006209,P004,3,22400.0,0.2
OI0007558,O006209,P010,3,5850.0,0.1
OI0007559,O006210,P006,1,15000.0,0.0
OI0007560,O006211,P007,2,4275.0,0.05
OI0007561,O006211,P002,3,65000.0,0.0
OI0007562,O006212,P003,1,10800.0,0.1
OI0007563,O006213,P004,1,25200.0,0.1
OI0007564,O006214,P011,3,24000.0,0.0
OI0007565,O006215,P009,3,20900.0,0.05
OI0007566,O006216,P004,1,28000.0,0.0
OI0007567,O006217,P003,2,12000.0,0.0
OI0007568,O006218,P002,1,58500.0,0.1
OI0007569,O006219,P003,3,10800.0,0.1
OI0007570,O006220,P011,3,20400.0,0.15
OI0007571,O006221,P002,3,61750.0,0.05
OI0007572,O006221,P012,2,2375.0,0.05
OI0007573,O006222,P007,3,4500.0,0.0
OI0007574,O006223,P010,1,6500.0,0.0
OI0007575,O006224,P007,2,4500.0,0.0
OI0007576,O006224,P011,3,22800.0,0.05
OI0007577,O006225,P001,2,7650.0,0.1
OI0007578,O006226,P004,1,23800.0,0.15
OI0007579,O006226,P005,1,44200.0,0.15
OI0007580,O006227,P005,1,52000.0,0.0
OI0007581,O006228,P003,2,12000.0,0.0
OI0007582,O006229,P004,2,25200.0,0.1
OI0007583,O006229,P006,2,13500.0,0.1
OI0007584,O006230,P010,1,6175.0,0.05
OI0007585,O006231,P008,3,14400.0,0.2
OI0007586,O006232,P004,1,28000.0,0.0
OI0007587,O006233,P009,2,19800.0,0.1
OI0007588,O006234,P010,2,6175.0,0.05
OI0007589,O006235,P003,1,12000.0,0.0
OI0007590,O006236,P006,1,14250.0,0.05
OI0007591,O006236,P003,3,12000.0,0.0
OI0007592,O006237,P002,2,61750.0,0.05
OI0007593,O006238,P001,3,8500.0,0.0
OI0007594,O006239,P003,3,12000.0,0.0
OI0007595,O006239,P002,2,65000.0,0.0
OI0007596,O006240,P010,2,6500.0,0.0
OI0007597,O006241,P001,2,8075.0,0.05
OI0007598,O006242,P009,2,22000.0,0.0
OI0007599,O006242,P008,1,18000.0,0.0
OI0007600,O006243,P010,3,6500.0,0.0
OI0007601,O006244,P003,3,11400.0,0.05
OI0007602,O006245,P006,3,13500.0,0.1
OI0007603,O006246,P008,2,18000.0,0.0
OI0007604,O006247,P008,3,18000.0,0.0
OI0007605,O006248,P012,2,2500.0,0.0
OI0007606,O006249,P004,2,28000.0,0.0
OI0007607,O006249,P001,1,8500.0,0.0
OI0007608,O006250,P005,1,49400.0,0.05
OI0007609,O006251,P006,3,12750.0,0.15
OI0007610,O006252,P001,3,7650.0,0.1
OI0007611,O006253,P005,1,49400.0,0.05
OI0007612,O006254,P010,1,5850.0,0.1
OI0007613,O006255,P006,2,15000.0,0.0
OI0007614,O006256,P006,2,14250.0,0.05
OI0007615,O006257,P001,1,7650.0,0.1
OI0007616,O006258,P011,2,20400.0,0.15
OI0007617,O006259,P007,3,4500.0,0.0
OI0007618,O006260,P010,2,6175.0,0.05
OI0007619,O006261,P004,1,28000.0,0.0
OI0007620,O006261,P001,1,7650.0,0.1
OI0007621,O006262,P010,3,6500.0,0.0
OI0007622,O006263,P011,3,24000.0,0.0
OI0007623,O006264,P005,2,41600.0,0.2
OI0007624,O006265,P004,3,26600.0,0.05
OI0007625,O006265,P011,3,20400.0,0.15
OI0007626,O006266,P010,2,6500.0,0.0
OI0007627,O006267,P006,3,15000.0,0.0
OI0007628,O006267,P003,3,12000.0,0.0
OI0007629,O006268,P010,1,6175.0,0.05
OI0007630,O006269,P005,3,52000.0,0.0
OI0007631,O006270,P010,1,6500.0,0.0
OI0007632,O006271,P011,1,24000.0,0.0
OI0007633,O006272,P001,3,7650.0,0.1
OI0007634,O006273,P004,2,28000.0,0.0
OI0007635,O006274,P008,2,17100.0,0.05
OI0007636,O006274,P010,2,6175.0,0.05
OI0007637,O006275,P005,2,52000.0,0.0
OI0007638,O006276,P012,1,2500.0,0.0
OI0007639,O006276,P010,1,6500.0,0.0
OI0007640,O006277,P002,1,58500.0,0.1
OI0007641,O006277,P003,2,10800.0,0.1
OI0007642,O006278,P007,2,3825.0,0.15
OI0007643,O006279,P002,3,61750.0,0.05
OI0007644,O006280,P006,2,14250.0,0.05
OI0007645,O006281,P011,3,20400.0,0.15
OI0007646,O006282,P001,1,8500.0,0.0
OI0007647,O006283,P008,3,17100.0,0.05
OI0007648,O006284,P007,2,3825.0,0.15
OI0007649,O006285,P008,1,17100.0,0.05
OI0007650,O006286,P010,1,6175.0,0.05
OI0007651,O006287,P002,2,58500.0,0.1
OI0007652,O006288,P001,1,6800.0,0.2
OI0007653,O006289,P002,1,55250.0,0.15
OI0007654,O006289,P001,2,8075.0,0.05
OI0007655,O006290,P011,2,20400.0,0.15
OI0007656,O006291,P004,1,25200.0,0.1
OI0007657,O006291,P009,2,19800.0,0.1
OI0007658,O006292,P010,2,5850.0,0.1
OI0007659,O006293,P009,1,22000.0,0.0
OI0007660,O006293,P011,1,22800.0,0.05
OI0007661,O006294,P010,3,6175.0,0.05
OI0007662,O006295,P010,1,6500.0,0.0
OI0007663,O006296,P004,2,23800.0,0.15
OI0007664,O006296,P002,1,65000.0,0.0
OI0007665,O006297,P004,2,28000.0,0.0
OI0007666,O006298,P004,2,25200.0,0.1
OI0007667,O006299,P007,1,4050.0,0.1
OI0007668,O006300,P003,3,12000.0,0.0
OI0007669,O006300,P006,3,15000.0,0.0
OI0007670,O006301,P006,2,14250.0,0.05
OI0007671,O006302,P003,2,11400.0,0.05
OI0007672,O006303,P008,2,17100.0,0.05
OI0007673,O006304,P003,1,11400.0,0.05
OI0007674,O006305,P002,2,55250.0,0.15
OI0007675,O006306,P003,1,12000.0,0.0
OI0007676,O006307,P010,3,5525.0,0.15
OI0007677,O006308,P007,1,4275.0,0.05
OI0007678,O006309,P009,2,22000.0,0.0
OI0007679,O006310,P008,1,15300.0,0.15
OI0007680,O006311,P012,2,2500.0,0.0
OI0007681,O006312,P011,3,24000.0,0.0
OI0007682,O006313,P004,2,22400.0,0.2
OI0007683,O006314,P008,3,18000.0,0.0
OI0007684,O006315,P001,1,7650.0,0.1
OI0007685,O006315,P008,3,17100.0,0.05
OI0007686,O006316,P003,2,12000.0,0.0
OI0007687,O006316,P001,1,7650.0,0.1
OI0007688,O006317,P007,2,4275.0,0.05
OI0007689,O006318,P002,3,65000.0,0.0
OI0007690,O006319,P002,1,65000.0,0.0
OI0007691,O006320,P005,3,52000.0,0.0
OI0007692,O006321,P008,1,17100.0,0.05
