payment_id,order_id,payment_method,payment_status,amount
PAY0005534,O005534,Cash on Delivery,Paid,27000.0
PAY0005535,O005535,Card,Paid,6000.0
PAY0005536,O005536,Wallet,Paid,7500.0
PAY0005537,O005537,Cash on Delivery,Paid,15300.0
PAY0005538,O005538,Card,Paid,101400.0
PAY0005539,O005539,Card,Paid,68200.0
PAY0005540,O005540,Card,Paid,12825.0
PAY0005541,O005541,Bank Transfer,Paid,20900.0
PAY0005542,O005542,Card,Paid,56900.0
PAY0005543,O005543,Card,Paid,6500.0
PAY0005544,O005544,Card,Paid,4050.0
PAY0005545,O005545,Card,Paid,24000.0
PAY0005546,O005546,Cash on Delivery,Paid,57200.0
PAY0005547,O005547,Wallet,Paid,5000.0
PAY0005548,O005548,Wallet,Paid,52000.0
PAY0005549,O005549,Wallet,Paid,9000.0
PAY0005550,O005550,Cash on Delivery,Paid,124400.0
PAY0005551,O005551,Wallet,Paid,17000.0
PAY0005552,O005552,Card,Paid,97800.0
PAY0005553,O005553,Card,Paid,7650.0
PAY0005554,O005554,Wallet,Paid,6500.0
PAY0005555,O005555,Bank Transfer,Paid,22000.0
PAY0005556,O005556,Card,Paid,36000.0
PAY0005557,O005557,Card,Pending,8075.0
PAY0005558,O005558,Card,Paid,-19200.0
PAY0005559,O005559,Cash on Delivery,Paid,7500.0
PAY0005560,O005560,Bank Transfer,Paid,140400.0
PAY0005561,O005561,Card,Paid,5000.0
PAY0005562,O005562,Cash on Delivery,Paid,32400.0
PAY0005563,O005563,Card,Paid,65000.0
PAY0005564,O005564,Bank Transfer,Paid,39600.0
PAY0005565,O005565,Cash on Delivery,Paid,56000.0
PAY0005566,O005566,Card,Paid,83200.0
PAY0005567,O005567,Card,Paid,110800.0
PAY0005568,O005568,Card,Paid,110500.0
PAY0005569,O005569,Cash on Delivery,Paid,10800.0
PAY0005570,O005570,Card,Pending,51300.0
PAY0005571,O005571,Cash on Delivery,Paid,45000.0
PAY0005572,O005572,Card,Paid,57600.0
PAY0005573,O005573,Wallet,Paid,65000.0
PAY0005574,O005574,Bank Transfer,Paid,18000.0
PAY0005575,O005575,Cash on Delivery,Paid,18000.0
PAY0005576,O005576,Card,Paid,8075.0
PAY0005577,O005577,Card,Paid,11400.0
PAY0005578,O005578,Card,Paid,11050.0
PAY0005579,O005579,Card,Paid,20400.0
PAY0005580,O005580,Card,Paid,28000.0
PAY0005581,O005581,Cash on Delivery,Paid,22950.0
PAY0005582,O005582,Bank Transfer,Paid,22000.0
PAY0005583,O005583,Card,Paid,18525.0
PAY0005584,O005584,Bank Transfer,Paid,8100.0
PAY0005585,O005585,Card,Paid,210000.0
PAY0005586,O005586,Card,Paid,28000.0
PAY0005587,O005587,Card,Paid,5850.0
PAY0005588,O005588,Card,Paid,64800.0
PAY0005589,O005589,Cash on Delivery,Paid,19800.0
PAY0005590,O005590,Card,Paid,68225.0
PAY0005591,O005591,Cash on Delivery,Paid,30000.0
PAY0005592,O005592,Bank Transfer,Paid,84000.0
PAY0005593,O005593,Card,Paid,34200.0
PAY0005594,O005594,Card,Paid,38250.0
PAY0005595,O005595,Bank Transfer,Paid,45000.0
PAY0005596,O005596,Card,Paid,36000.0
PAY0005597,O005597,Bank Transfer,Paid,26600.0
PAY0005598,O005598,Cash on Delivery,Paid,26600.0
PAY0005599,O005599,Bank Transfer,Paid,12350.0
PAY0005600,O005600,Cash on Delivery,Paid,195000.0
PAY0005601,O005601,Wallet,Paid,24225.0
PAY0005602,O005602,Card,Paid,12150.0
PAY0005603,O005603,Cash on Delivery,Failed,25500.0
PAY0005604,O005604,Cash on Delivery,Paid,8550.0
PAY0005605,O005605,Bank Transfer,Paid,49500.0
PAY0005606,O005606,Cash on Delivery,Pending,13000.0
PAY0005607,O005607,Cash on Delivery,Paid,8075.0
PAY0005608,O005608,Wallet,Paid,62175.0
PAY0005609,O005609,Card,Paid,140400.0
PAY0005610,O005610,Cash on Delivery,Paid,48600.0
PAY0005611,O005611,Cash on Delivery,Paid,41300.0
PAY0005612,O005612,Card,Paid,48000.0
PAY0005613,O005613,Card,Paid,8075.0
PAY0005614,O005614,Cash on Delivery,Paid,10800.0
PAY0005615,O005615,Card,Paid,140400.0
PAY0005616,O005616,Wallet,Paid,19800.0
PAY0005617,O005617,Cash on Delivery,Paid,44000.0
PAY0005618,O005618,Cash on Delivery,Paid,166000.0
PAY0005619,O005619,Card,Paid,13000.0
PAY0005620,O005620,Wallet,Paid,28500.0
PAY0005621,O005621,Wallet,Paid,8500.0
PAY0005622,O005622,Cash on Delivery,Paid,219000.0
PAY0005623,O005623,Card,Paid,25500.0
PAY0005624,O005624,Cash on Delivery,Paid,156000.0
PAY0005625,O005625,Card,Paid,4500.0
PAY0005626,O005626,Card,Paid,58650.0
PAY0005627,O005627,Card,Paid,47600.0
PAY0005628,O005628,Card,Pending,39600.0
PAY0005629,O005629,Wallet,Paid,37400.0
PAY0005630,O005630,Bank Transfer,Paid,4500.0
PAY0005631,O005631,Cash on Delivery,Paid,37400.0
PAY0005632,O005632,Bank Transfer,Paid,195000.0
PAY0005633,O005633,Card,Paid,56000.0
PAY0005634,O005634,Wallet,Paid,57950.0
PAY0005635,O005635,Cash on Delivery,Paid,47400.0
PAY0005636,O005636,Card,Pending,75600.0
PAY0005637,O005637,Cash on Delivery,Paid,14250.0
PAY0005638,O005638,Cash on Delivery,Paid,45000.0
PAY0005639,O005639,Cash on Delivery,Paid,8550.0
PAY0005640,O005640,Card,Paid,28000.0
PAY0005641,O005641,Cash on Delivery,Paid,7500.0
PAY0005642,O005642,Card,Paid,49700.0
PAY0005643,O005643,Bank Transfer,Paid,13500.0
PAY0005644,O005644,Cash on Delivery,Paid,3600.0
PAY0005645,O005645,Cash on Delivery,Paid,22850.0
PAY0005646,O005646,Cash on Delivery,Paid,175500.0
PAY0005647,O005647,Wallet,Pending,5850.0
PAY0005648,O005648,Card,Paid,30600.0
PAY0005649,O005649,Cash on Delivery,Paid,6175.0
PAY0005650,O005650,Cash on Delivery,Paid,71300.0
PAY0005651,O005651,Cash on Delivery,Paid,21675.0
PAY0005652,O005652,Bank Transfer,Paid,14250.0
PAY0005653,O005653,Wallet,Paid,4050.0
PAY0005654,O005654,Cash on Delivery,Paid,16150.0
PAY0005655,O005655,Bank Transfer,Paid,75600.0
PAY0005656,O005656,Cash on Delivery,Paid,49700.0
PAY0005657,O005657,Bank Transfer,Paid,36000.0
PAY0005658,O005658,Cash on Delivery,Paid,24000.0
PAY0005659,O005659,Cash on Delivery,Pending,195000.0
PAY0005660,O005660,Wallet,Paid,6175.0
PAY0005661,O005661,Cash on Delivery,Paid,43200.0
PAY0005662,O005662,Cash on Delivery,Paid,25500.0
PAY0005663,O005663,Cash on Delivery,Paid,52000.0
PAY0005664,O005664,Card,Paid,62700.0
PAY0005665,O005665,Card,Paid,30000.0
PAY0005666,O005666,Card,Failed,40800.0
PAY0005667,O005667,Bank Transfer,Paid,88400.0
PAY0005668,O005668,Bank Transfer,Paid,4275.0
PAY0005669,O005669,Card,Paid,15000.0
PAY0005670,O005670,Cash on Delivery,Paid,30600.0
PAY0005671,O005671,Wallet,Paid,19500.0
PAY0005672,O005672,Card,Paid,84550.0
PAY0005673,O005673,Card,Paid,50400.0
PAY0005674,O005674,Card,Paid,32400.0
PAY0005675,O005675,Cash on Delivery,Paid,14250.0
PAY0005676,O005676,Cash on Delivery,Paid,37400.0
PAY0005677,O005677,Card,Failed,12000.0
PAY0005678,O005678,Bank Transfer,Paid,34825.0
PAY0005679,O005679,Card,Pending,104000.0
PAY0005680,O005680,Card,Paid,11700.0
PAY0005681,O005681,Bank Transfer,Paid,17100.0
PAY0005682,O005682,Card,Paid,17000.0
PAY0005683,O005683,Bank Transfer,Paid,32275.0
PAY0005684,O005684,Cash on Delivery,Paid,56000.0
PAY0005685,O005685,Card,Paid,156000.0
PAY0005686,O005686,Card,Paid,32400.0
PAY0005687,O005687,Bank Transfer,Paid,13000.0
PAY0005688,O005688,Card,Paid,52000.0
PAY0005689,O005689,Wallet,Paid,4250.0
PAY0005690,O005690,Cash on Delivery,Paid,187800.0
PAY0005691,O005691,Bank Transfer,Paid,30000.0
PAY0005692,O005692,Cash on Delivery,Paid,136000.0
PAY0005693,O005693,Wallet,Paid,44000.0
PAY0005694,O005694,Card,Paid,65000.0
PAY0005695,O005695,Card,Paid,34200.0
PAY0005696,O005696,Bank Transfer,Paid,15600.0
PAY0005697,O005697,Card,Paid,7650.0
PAY0005698,O005698,Cash on Delivery,Paid,28000.0
PAY0005699,O005699,Bank Transfer,Paid,91800.0
PAY0005700,O005700,Wallet,Paid,130000.0
PAY0005701,O005701,Bank Transfer,Pending,58500.0
PAY0005702,O005702,Card,Paid,7500.0
PAY0005703,O005703,Cash on Delivery,Paid,6500.0
PAY0005704,O005704,Cash on Delivery,Paid,148000.0
PAY0005705,O005705,Card,Paid,8500.0
PAY0005706,O005706,Cash on Delivery,Paid,16150.0
PAY0005707,O005707,Wallet,Paid,35200.0
PAY0005708,O005708,Cash on Delivery,Paid,79800.0
PAY0005709,O005709,Cash on Delivery,Paid,195000.0
PAY0005710,O005710,Bank Transfer,Paid,59400.0
PAY0005711,O005711,Card,Paid,92800.0
PAY0005712,O005712,Cash on Delivery,Paid,98800.0
PAY0005713,O005713,Cash on Delivery,Paid,24225.0
PAY0005714,O005714,Cash on Delivery,Paid,16200.0
PAY0005715,O005715,Cash on Delivery,Paid,21600.0
PAY0005716,O005716,Card,Paid,73750.0
PAY0005717,O005717,Card,Paid,4250.0
PAY0005718,O005718,Cash on Delivery,Paid,79800.0
PAY0005719,O005719,Wallet,Paid,52000.0
PAY0005720,O005720,Card,Paid,69500.0
PAY0005721,O005721,Cash on Delivery,Paid,61200.0
PAY0005722,O005722,Bank Transfer,Paid,13500.0
PAY0005723,O005723,Cash on Delivery,Paid,66000.0
PAY0005724,O005724,Wallet,Paid,130000.0
PAY0005725,O005725,Wallet,Paid,3825.0
PAY0005726,O005726,Bank Transfer,Paid,26300.0
PAY0005727,O005727,Cash on Delivery,Pending,91350.0
PAY0005728,O005728,Card,Paid,227400.0
PAY0005729,O005729,Card,Paid,86700.0
PAY0005730,O005730,Cash on Delivery,Paid,2375.0
PAY0005731,O005731,Card,Paid,45300.0
PAY0005732,O005732,Bank Transfer,Paid,26600.0
PAY0005733,O005733,Bank Transfer,Paid,84000.0
PAY0005734,O005734,Cash on Delivery,Paid,18000.0
PAY0005735,O005735,Cash on Delivery,Paid,88300.0
PAY0005736,O005736,Card,Paid,7500.0
PAY0005737,O005737,Wallet,Paid,23800.0
PAY0005738,O005738,Cash on Delivery,Failed,39000.0
PAY0005739,O005739,Card,Failed,13500.0
PAY0005740,O005740,Wallet,Paid,24000.0
PAY0005741,O005741,Bank Transfer,Paid,51300.0
PAY0005742,O005742,Card,Paid,16700.0
PAY0005743,O005743,Cash on Delivery,Paid,66000.0
PAY0005744,O005744,Cash on Delivery,Paid,156000.0
PAY0005745,O005745,Bank Transfer,Paid,41800.0
PAY0005746,O005746,Cash on Delivery,Paid,5000.0
PAY0005747,O005747,Card,Paid,59400.0
PAY0005748,O005748,Cash on Delivery,Paid,18100.0
PAY0005749,O005749,Wallet,Paid,17100.0
PAY0005750,O005750,Card,Paid,68400.0
PAY0005751,O005751,Cash on Delivery,Paid,12350.0
PAY0005752,O005752,Card,Paid,22800.0
PAY0005753,O005753,Card,Paid,7650.0
PAY0005754,O005754,Cash on Delivery,Paid,9000.0
PAY0005755,O005755,Cash on Delivery,Paid,24225.0
PAY0005756,O005756,Bank Transfer,Paid,56375.0
PAY0005757,O005757,Cash on Delivery,Paid,45600.0
PAY0005758,O005758,Bank Transfer,Paid,18000.0
PAY0005759,O005759,Cash on Delivery,Paid,58500.0
PAY0005760,O005760,Card,Paid,13000.0
PAY0005761,O005761,Cash on Delivery,Paid,36000.0
PAY0005762,O005762,Card,Paid,10200.0
PAY0005763,O005763,Cash on Delivery,Pending,30000.0
PAY0005764,O005764,Cash on Delivery,Paid,56100.0
PAY0005765,O005765,Card,Paid,117000.0
PAY0005766,O005766,Cash on Delivery,Paid,27000.0
PAY0005767,O005767,Cash on Delivery,Paid,60300.0
PAY0005768,O005768,Cash on Delivery,Paid,-7000.0
PAY0005769,O005769,Card,Paid,8500.0
PAY0005770,O005770,Wallet,Paid,52000.0
PAY0005771,O005771,Bank Transfer,Paid,20400.0
PAY0005772,O005772,Card,Paid,10800.0
PAY0005773,O005773,Cash on Delivery,Paid,18000.0
PAY0005774,O005774,Card,Paid,104000.0
PAY0005775,O005775,Wallet,Paid,17100.0
PAY0005776,O005776,Bank Transfer,Paid,12825.0
PAY0005777,O005777,Cash on Delivery,Paid,74750.0
PAY0005778,O005778,Card,Paid,108225.0
PAY0005779,O005779,Card,Paid,96750.0
PAY0005780,O005780,Wallet,Pending,42000.0
PAY0005781,O005781,Cash on Delivery,Paid,48600.0
PAY0005782,O005782,Card,Paid,15300.0
PAY0005783,O005783,Cash on Delivery,Paid,66000.0
PAY0005784,O005784,Cash on Delivery,Paid,17000.0
PAY0005785,O005785,Card,Paid,49400.0
PAY0005786,O005786,Cash on Delivery,Paid,13000.0
PAY0005787,O005787,Card,Paid,41800.0
PAY0005788,O005788,Cash on Delivery,Paid,195000.0
PAY0005789,O005789,Wallet,Paid,22000.0
PAY0005790,O005790,Cash on Delivery,Paid,83400.0
PAY0005791,O005791,Bank Transfer,Pending,15000.0
PAY0005792,O005792,Card,Pending,36000.0
PAY0005793,O005793,Bank Transfer,Paid,62700.0
PAY0005794,O005794,Cash on Delivery,Paid,5200.0
PAY0005795,O005795,Card,Paid,212000.0
PAY0005796,O005796,Cash on Delivery,Paid,119000.0
PAY0005797,O005797,Card,Paid,99000.0
PAY0005798,O005798,Bank Transfer,Paid,17100.0
PAY0005799,O005799,Bank Transfer,Paid,28000.0
PAY0005800,O005800,Card,Paid,65000.0
PAY0005801,O005801,Cash on Delivery,Failed,12000.0
PAY0005802,O005802,Card,Pending,21675.0
PAY0005803,O005803,Card,Paid,53200.0
PAY0005804,O005804,Card,Paid,54900.0
PAY0005805,O005805,Cash on Delivery,Pending,84000.0
PAY0005806,O005806,Bank Transfer,Paid,124000.0
PAY0005807,O005807,Wallet,Paid,15000.0
PAY0005808,O005808,Cash on Delivery,Paid,4275.0
PAY0005809,O005809,Card,Paid,22400.0
PAY0005810,O005810,Cash on Delivery,Paid,8075.0
PAY0005811,O005811,Card,Paid,17000.0
PAY0005812,O005812,Cash on Delivery,Paid,6800.0
PAY0005813,O005813,Cash on Delivery,Paid,12000.0
PAY0005814,O005814,Card,Paid,32400.0
PAY0005815,O005815,Card,Paid,61750.0
PAY0005816,O005816,Card,Paid,18000.0
PAY0005817,O005817,Card,Paid,8500.0
PAY0005818,O005818,Cash on Delivery,Paid,6175.0
PAY0005819,O005819,Card,Paid,208000.0
PAY0005820,O005820,Cash on Delivery,Paid,36000.0
PAY0005821,O005821,Cash on Delivery,Paid,69300.0
PAY0005822,O005822,Card,Paid,12000.0
PAY0005823,O005823,Card,Failed,93600.0
PAY0005824,O005824,Wallet,Paid,200850.0
PAY0005825,O005825,Cash on Delivery,Paid,71400.0
PAY0005826,O005826,Card,Paid,117000.0
PAY0005827,O005827,Cash on Delivery,Paid,51750.0
PAY0005828,O005828,Card,Paid,100200.0
PAY0005829,O005829,Cash on Delivery,Paid,24225.0
PAY0005830,O005830,Card,Paid,46800.0
PAY0005831,O005831,Card,Paid,5525.0
PAY0005832,O005832,Cash on Delivery,Paid,22950.0
PAY0005833,O005833,Cash on Delivery,Paid,117300.0
PAY0005834,O005834,Card,Paid,54000.0
PAY0005835,O005835,Wallet,Paid,28500.0
PAY0005836,O005836,Card,Pending,76000.0
PAY0005837,O005837,Cash on Delivery,Paid,12825.0
PAY0005838,O005838,Bank Transfer,Paid,80500.0
PAY0005839,O005839,Cash on Delivery,Paid,8500.0
PAY0005840,O005840,Bank Transfer,Paid,9000.0
PAY0005841,O005841,Cash on Delivery,Paid,-4050.0
PAY0005842,O005842,Card,Paid,21600.0
PAY0005843,O005843,Wallet,Paid,24000.0
PAY0005844,O005844,Card,Paid,136500.0
PAY0005845,O005845,Cash on Delivery,Paid,15000.0
PAY0005846,O005846,Cash on Delivery,Paid,130000.0
PAY0005847,O005847,Cash on Delivery,Paid,117000.0
PAY0005848,O005848,Cash on Delivery,Paid,249750.0
PAY0005849,O005849,Cash on Delivery,Paid,4250.0
PAY0005850,O005850,Cash on Delivery,Paid,93600.0
PAY0005851,O005851,Cash on Delivery,Paid,7225.0
PAY0005852,O005852,Cash on Delivery,Paid,81600.0
PAY0005853,O005853,Card,Paid,58500.0
PAY0005854,O005854,Cash on Delivery,Paid,26250.0
PAY0005855,O005855,Wallet,Paid,25300.0
PAY0005856,O005856,Card,Paid,195000.0
PAY0005857,O005857,Card,Paid,70800.0
PAY0005858,O005858,Wallet,Paid,28000.0
PAY0005859,O005859,Card,Paid,36000.0
PAY0005860,O005860,Cash on Delivery,Paid,28800.0
PAY0005861,O005861,Cash on Delivery,Paid,7650.0
PAY0005862,O005862,Cash on Delivery,Paid,15000.0
PAY0005863,O005863,Card,Paid,23150.0
PAY0005864,O005864,Bank Transfer,Paid,6750.0
PAY0005865,O005865,Cash on Delivery,Pending,12150.0
PAY0005866,O005866,Cash on Delivery,Paid,11050.0
PAY0005867,O005867,Cash on Delivery,Paid,8500.0
PAY0005868,O005868,Wallet,Paid,34200.0
PAY0005869,O005869,Bank Transfer,Paid,7650.0
PAY0005870,O005870,Card,Paid,7225.0
PAY0005871,O005871,Card,Paid,17000.0
PAY0005872,O005872,Card,Paid,114000.0
PAY0005873,O005873,Wallet,Failed,24000.0
PAY0005874,O005874,Card,Paid,15300.0
PAY0005875,O005875,Bank Transfer,Paid,149600.0
PAY0005876,O005876,Cash on Delivery,Paid,21675.0
PAY0005877,O005877,Bank Transfer,Paid,22800.0
PAY0005878,O005878,Cash on Delivery,Paid,72075.0
PAY0005879,O005879,Card,Paid,69100.0
PAY0005880,O005880,Cash on Delivery,Paid,19500.0
PAY0005881,O005881,Card,Paid,48000.0
PAY0005882,O005882,Card,Paid,12750.0
PAY0005883,O005883,Card,Paid,38250.0
PAY0005884,O005884,Bank Transfer,Paid,44000.0
PAY0005885,O005885,Card,Paid,22950.0
PAY0005886,O005886,Card,Paid,41800.0
PAY0005887,O005887,Card,Paid,14250.0
PAY0005888,O005888,Card,Paid,30000.0
PAY0005889,O005889,Card,Paid,84000.0
PAY0005890,O005890,Cash on Delivery,Paid,11850.0
PAY0005891,O005891,Cash on Delivery,Paid,66000.0
PAY0005892,O005892,Cash on Delivery,Paid,17100.0
PAY0005893,O005893,Bank Transfer,Paid,185250.0
PAY0005894,O005894,Card,Paid,46800.0
PAY0005895,O005895,Cash on Delivery,Paid,13000.0
PAY0005896,O005896,Cash on Delivery,Paid,104250.0
PAY0005897,O005897,Cash on Delivery,Paid,58500.0
PAY0005898,O005898,Card,Paid,73500.0
PAY0005899,O005899,Cash on Delivery,Paid,37500.0
PAY0005900,O005900,Card,Pending,54000.0
PAY0005901,O005901,Card,Paid,123175.0
PAY0005902,O005902,Cash on Delivery,Paid,116000.0
PAY0005903,O005903,Card,Paid,78900.0
PAY0005904,O005904,Bank Transfer,Paid,51300.0
PAY0005905,O005905,Wallet,Paid,32400.0
PAY0005906,O005906,Cash on Delivery,Paid,97400.0
PAY0005907,O005907,Wallet,Paid,16150.0
PAY0005908,O005908,Cash on Delivery,Paid,156000.0
PAY0005909,O005909,Card,Paid,55050.0
PAY0005910,O005910,Wallet,Paid,45000.0
PAY0005911,O005911,Card,Paid,11700.0
PAY0005912,O005912,Card,Paid,40900.0
PAY0005913,O005913,Card,Paid,148200.0
PAY0005914,O005914,Bank Transfer,Paid,57600.0
PAY0005915,O005915,Card,Paid,234600.0
PAY0005916,O005916,Bank Transfer,Paid,106450.0
PAY0005917,O005917,Bank Transfer,Paid,30600.0
PAY0005918,O005918,Wallet,Paid,263400.0
PAY0005919,O005919,Wallet,Paid,27900.0
PAY0005920,O005920,Card,Paid,185250.0
PAY0005921,O005921,Cash on Delivery,Paid,3825.0
PAY0005922,O005922,Bank Transfer,Pending,148200.0
PAY0005923,O005923,Card,Paid,35650.0
PAY0005924,O005924,Wallet,Paid,54375.0
PAY0005925,O005925,Bank Transfer,Paid,45000.0
PAY0005926,O005926,Wallet,Paid,7500.0
PAY0005927,O005927,Card,Pending,48000.0
PAY0005928,O005928,Card,Paid,84000.0
PAY0005929,O005929,Wallet,Paid,24000.0
PAY0005930,O005930,Card,Paid,24000.0
PAY0005931,O005931,Wallet,Paid,22000.0
PAY0005932,O005932,Card,Paid,54000.0
PAY0005933,O005933,Card,Paid,18000.0
PAY0005934,O005934,Cash on Delivery,Paid,104000.0
PAY0005935,O005935,Wallet,Paid,9000.0
PAY0005936,O005936,Cash on Delivery,Paid,52000.0
PAY0005937,O005937,Cash on Delivery,Paid,36500.0
PAY0005938,O005938,Card,Paid,6175.0
PAY0005939,O005939,Card,Paid,60600.0
PAY0005940,O005940,Bank Transfer,Pending,44000.0
PAY0005941,O005941,Bank Transfer,Paid,12000.0
PAY0005942,O005942,Bank Transfer,Pending,65000.0
PAY0005943,O005943,Card,Paid,13000.0
PAY0005944,O005944,Card,Paid,42750.0
PAY0005945,O005945,Cash on Delivery,Paid,60600.0
PAY0005946,O005946,Cash on Delivery,Paid,137400.0
PAY0005947,O005947,Cash on Delivery,Paid,15000.0
PAY0005948,O005948,Card,Paid,104000.0
PAY0005949,O005949,Bank Transfer,Paid,11400.0
PAY0005950,O005950,Cash on Delivery,Paid,24000.0
PAY0005951,O005951,Cash on Delivery,Paid,16150.0
PAY0005952,O005952,Card,Pending,4500.0
PAY0005953,O005953,Card,Paid,45850.0
PAY0005954,O005954,Card,Paid,18525.0
PAY0005955,O005955,Cash on Delivery,Paid,28500.0
PAY0005956,O005956,Cash on Delivery,Paid,65000.0
PAY0005957,O005957,Card,Paid,52000.0
PAY0005958,O005958,Cash on Delivery,Paid,22000.0
PAY0005959,O005959,Cash on Delivery,Paid,52000.0
PAY0005960,O005960,Card,Paid,12000.0
PAY0005961,O005961,Card,Paid,88400.0
PAY0005962,O005962,Cash on Delivery,Paid,185250.0
PAY0005963,O005963,Card,Paid,48000.0
PAY0005964,O005964,Card,Pending,97000.0
PAY0005965,O005965,Cash on Delivery,Paid,28000.0
PAY0005966,O005966,Card,Paid,124800.0
PAY0005967,O005967,Bank Transfer,Paid,13925.0
PAY0005968,O005968,Cash on Delivery,Paid,18700.0
PAY0005969,O005969,Card,Pending,65000.0
PAY0005970,O005970,Card,Paid,17100.0
PAY0005971,O005971,Card,Paid,54000.0
PAY0005972,O005972,Wallet,Paid,34200.0
PAY0005973,O005973,Card,Paid,72000.0
PAY0005974,O005974,Card,Paid,93600.0
PAY0005975,O005975,Bank Transfer,Paid,62700.0
PAY0005976,O005976,Card,Paid,63400.0
PAY0005977,O005977,Card,Paid,42750.0
PAY0005978,O005978,Bank Transfer,Paid,21675.0
PAY0005979,O005979,Cash on Delivery,Paid,34200.0
PAY0005980,O005980,Card,Paid,41800.0
PAY0005981,O005981,Card,Paid,45000.0
PAY0005982,O005982,Bank Transfer,Paid,71400.0
PAY0005983,O005983,Card,Paid,12150.0
PAY0005984,O005984,Cash on Delivery,Pending,57950.0
PAY0005985,O005985,Card,Pending,36000.0
PAY0005986,O005986,Card,Paid,7500.0
PAY0005987,O005987,Card,Paid,75150.0
PAY0005988,O005988,Card,Paid,6500.0
PAY0005989,O005989,Cash on Delivery,Paid,104000.0
PAY0005990,O005990,Cash on Delivery,Paid,44000.0
PAY0005991,O005991,Card,Paid,27025.0
PAY0005992,O005992,Card,Paid,4050.0
PAY0005993,O005993,Bank Transfer,Paid,31950.0
PAY0005994,O005994,Cash on Delivery,Paid,28500.0
PAY0005995,O005995,Cash on Delivery,Paid,83600.0
PAY0005996,O005996,Card,Paid,66000.0
PAY0005997,O005997,Cash on Delivery,Paid,4500.0
PAY0005998,O005998,Card,Paid,14450.0
PAY0005999,O005999,Card,Paid,165750.0
PAY0006000,O006000,Cash on Delivery,Paid,16750.0
PAY0006001,O006001,Card,Paid,17550.0
PAY0006002,O006002,Card,Paid,52150.0
PAY0006003,O006003,Cash on Delivery,Paid,26100.0
PAY0006004,O006004,Card,Paid,81600.0
PAY0006005,O006005,Bank Transfer,Paid,79800.0
PAY0006006,O006006,Card,Paid,39600.0
PAY0006007,O006007,Card,Paid,8500.0
PAY0006008,O006008,Card,Paid,51300.0
PAY0006009,O006009,Bank Transfer,Paid,52000.0
PAY0006010,O006010,Bank Transfer,Paid,18000.0
PAY0006011,O006011,Wallet,Paid,38400.0
PAY0006012,O006012,Bank Transfer,Paid,8500.0
PAY0006013,O006013,Bank Transfer,Paid,14250.0
PAY0006014,O006014,Wallet,Failed,104000.0
PAY0006015,O006015,Card,Paid,44000.0
PAY0006016,O006016,Cash on Delivery,Paid,4500.0
PAY0006017,O006017,Card,Paid,37400.0
PAY0006018,O006018,Bank Transfer,Paid,195000.0
PAY0006019,O006019,Card,Paid,25500.0
PAY0006020,O006020,Cash on Delivery,Paid,130000.0
PAY0006021,O006021,Card,Pending,19800.0
PAY0006022,O006022,Cash on Delivery,Paid,49400.0
PAY0006023,O006023,Bank Transfer,Paid,35500.0
PAY0006024,O006024,Cash on Delivery,Paid,7225.0
PAY0006025,O006025,Wallet,Paid,7500.0
PAY0006026,O006026,Card,Paid,44000.0
PAY0006027,O006027,Cash on Delivery,Paid,16175.0
PAY0006028,O006028,Bank Transfer,Paid,7500.0
PAY0006029,O006029,Cash on Delivery,Paid,198250.0
PAY0006030,O006030,Cash on Delivery,Paid,24225.0
PAY0006031,O006031,Card,Paid,65000.0
PAY0006032,O006032,Bank Transfer,Paid,8100.0
PAY0006033,O006033,Card,Paid,123500.0
PAY0006034,O006034,Card,Paid,66000.0
PAY0006035,O006035,Card,Paid,41800.0
PAY0006036,O006036,Cash on Delivery,Paid,139000.0
PAY0006037,O006037,Card,Paid,81450.0
PAY0006038,O006038,Wallet,Paid,8500.0
PAY0006039,O006039,Cash on Delivery,Paid,117000.0
PAY0006040,O006040,Wallet,Paid,16150.0
PAY0006041,O006041,Cash on Delivery,Paid,8500.0
PAY0006042,O006042,Bank Transfer,Paid,23800.0
PAY0006043,O006043,Card,Paid,2500.0
PAY0006044,O006044,Cash on Delivery,Paid,21600.0
PAY0006045,O006045,Card,Paid,130000.0
PAY0006046,O006046,Card,Paid,84000.0
PAY0006047,O006047,Card,Paid,7500.0
PAY0006048,O006048,Cash on Delivery,Paid,104000.0
PAY0006049,O006049,Cash on Delivery,Paid,130000.0
PAY0006050,O006050,Card,Paid,39400.0
PAY0006051,O006051,Bank Transfer,Paid,185250.0
PAY0006052,O006052,Wallet,Paid,17000.0
PAY0006053,O006053,Bank Transfer,Paid,52000.0
PAY0006054,O006054,Cash on Delivery,Paid,11400.0
PAY0006055,O006055,Cash on Delivery,Paid,19875.0
PAY0006056,O006056,Card,Paid,11400.0
PAY0006057,O006057,Cash on Delivery,Paid,49750.0
PAY0006058,O006058,Card,Paid,8100.0
PAY0006059,O006059,Wallet,Paid,34200.0
PAY0006060,O006060,Cash on Delivery,Paid,17550.0
PAY0006061,O006061,Card,Paid,110500.0
PAY0006062,O006062,Card,Paid,84000.0
PAY0006063,O006063,Card,Paid,157000.0
PAY0006064,O006064,Card,Paid,11400.0
PAY0006065,O006065,Bank Transfer,Paid,48000.0
PAY0006066,O006066,Bank Transfer,Paid,9000.0
PAY0006067,O006067,Bank Transfer,Paid,2500.0
PAY0006068,O006068,Cash on Delivery,Pending,62700.0
PAY0006069,O006069,Bank Transfer,Paid,36000.0
PAY0006070,O006070,Card,Paid,18525.0
