order_id,customer_id,order_date,status,sales_channel,shipping_city
O006043,C0213,2026-08-16,Delivered,Website,Peshawar
O006044,C0507,2026-07-08,Delivered,Website,Rawalpindi
O006045,C0135,2026-07-28,Delivered,Mobile App,Lahore
O006046,C0392,2026-06-10,Delivered,Website,Multan
O006047,C0347,2026-08-10,Delivered,Website,Lahore
O006048,C0303,2026-01-29,Delivered,Marketplace,Karachi
O006049,C0014,2026-05-26,Delivered,Website,Islamabad
O006050,C0234,2026-03-13,Delivered,Mobile App,Karachi
O006051,C0029,2026-04-07,Delivered,Website,Islamabad
O006052,C0302,2026-02-27,Delivered,Website,Multan
O006053,C0413,2026-02-19,Delivered,Website,Islamabad
O006054,C0314,2026-04-18,Cancelled,Mobile App,Karachi
O006055,C0455,2026-08-12,Delivered,Mobile App,Karachi
O006056,C0217,2026-06-04,Delivered,Marketplace,Lahore
O006057,C0184,2026-03-26,Delivered,Website,Karachi
O006058,C0269,2026-04-16,Delivered,Website,Lahore
O006059,C0138,2026-05-09,Delivered,Mobile App,Rawalpindi
O006060,C0482,2026-03-01,Delivered,Website,Islamabad
O006061,C0486,2026-05-07,Delivered,Website,Islamabad
O006062,C0250,2026-06-19,Delivered,Website,Lahore
O006063,C0476,2026-03-01,Delivered,Mobile App,Karachi
O006064,C0016,2026-05-23,Delivered,Website,Islamabad
O006065,C0093,2026-06-22,Delivered,Website,Lahore
O006066,C0170,2026-05-07,Delivered,Marketplace,Karachi
O006067,C0233,2026-03-12,Delivered,Marketplace,Islamabad
O006068,C0140,2026-05-15,Shipped,Mobile App,Lahore
O006069,C0308,2026-07-12,Delivered,Mobile App,Karachi
O006070,C0477,2026-02-23,Delivered,Marketplace,Lahore
O006071,C0274,2026-05-20,Returned,Mobile App,Karachi
O006072,C0270,2026-06-15,Cancelled,Mobile App,Rawalpindi
O006073,C0036,2026-03-20,Delivered,Website,Karachi
O006074,C0169,2026-04-05,Delivered,Website,Peshawar
O006075,C0485,2026-08-04,Delivered,Mobile App,Lahore
O006076,C0487,2026-03-30,Cancelled,Mobile App,Karachi
O006077,C0063,2026-05-26,Delivered,Website,Karachi
O006078,C0012,2026-02-06,Delivered,Mobile App,Multan
O006079,C0499,2026-08-14,Delivered,Mobile App,Lahore
O006080,C0105,2026-05-26,Delivered,Website,Rawalpindi
O006081,C0345,2026-07-04,Delivered,Mobile App,Multan
O006082,C0497,2026-05-27,Delivered,Website,Karachi
O006083,C0473,2026-03-28,Delivered,Mobile App,Lahore
O006084,C0331,2026-03-24,Delivered,Marketplace,Islamabad
O006085,C0226,2026-06-20,Shipped,Marketplace,Peshawar
O006086,C0465,2026-07-28,Delivered,Marketplace,Lahore
O006087,C0417,2026-02-01,Delivered,Mobile App,Multan
O006088,C0503,2026-07-25,Delivered,Website,Islamabad
O006089,C0309,2026-07-21,Delivered,Mobile App,Peshawar
O006090,C0566,2026-01-27,Delivered,Website,Karachi
O006091,C0462,2026-01-27,Delivered,Mobile App,Lahore
O006092,C0039,2026-06-18,Delivered,Mobile App,Karachi
O006093,C0177,2026-07-24,Delivered,Mobile App,Multan
O006094,C0480,2026-04-06,Delivered,Website,Karachi
O006095,C0070,2026-06-05,Delivered,Website,Rawalpindi
O006096,C0426,2026-08-31,Delivered,Website,Karachi
O006097,C0205,2026-03-20,Delivered,Website,Karachi
O006098,C0125,2026-02-24,Delivered,Website,Karachi
O006099,C0324,2026-08-29,Delivered,Website,Rawalpindi
O006100,C0560,2026-03-10,Cancelled,Marketplace,Karachi
O006101,C0539,2026-04-25,Delivered,Website,Peshawar
O006102,C0243,2026-04-18,Delivered,Mobile App,Rawalpindi
O006103,C0003,2026-05-08,Delivered,Website,Multan
O006104,C0533,2026-03-07,Delivered,Marketplace,Islamabad
O006105,C0539,2026-06-15,Cancelled,Mobile App,Islamabad
O006106,C0364,2026-06-18,Cancelled,Marketplace,Islamabad
O006107,C0378,2026-02-18,Delivered,Marketplace,Karachi
O006108,C0317,2026-04-27,Cancelled,Mobile App,Lahore
O006109,C0008,2026-01-14,Delivered,Website,Peshawar
O006110,C0096,2026-02-23,Returned,Mobile App,Karachi
O006111,C0087,2026-08-28,Delivered,Website,Karachi
O006112,C0549,2026-05-04,Delivered,Marketplace,Islamabad
O006113,C0030,2026-06-01,Delivered,Marketplace,Peshawar
O006114,C0334,2026-08-04,Delivered,Website,Karachi
O006115,C0218,2026-06-23,Delivered,Mobile App,Peshawar
O006116,C0004,2026-07-12,Delivered,Website,Karachi
O006117,C0552,2026-06-23,Delivered,Mobile App,Lahore
O006118,C0011,2026-05-02,Delivered,Mobile App,Multan
O006119,C0514,2026-06-03,Delivered,Mobile App,Lahore
O006120,C0467,2026-03-12,Delivered,Marketplace,Islamabad
O006121,C0477,2026-08-05,Delivered,Website,Multan
O006122,C0098,2026-02-13,Delivered,Mobile App,Karachi
O006123,C0529,2026-08-03,Delivered,Mobile App,Karachi
O006124,C0360,2026-08-02,Delivered,Website,Multan
O006125,C0242,2026-02-04,Delivered,Website,Lahore
O006126,C0409,2026-06-22,Delivered,Website,Multan
O006127,C0205,2026-08-29,Delivered,Mobile App,Peshawar
O006128,C0168,2026-05-20,Delivered,Marketplace,Islamabad
O006129,C0173,2026-03-24,Delivered,Website,Lahore
O006130,C0342,2026-08-02,Delivered,Website,Lahore
O006131,C0361,2026-05-05,Delivered,Website,Karachi
O006132,C0145,2026-01-30,Shipped,Website,Lahore
O006133,C0148,2026-03-02,Delivered,Website,Peshawar
O006134,C0568,2026-06-15,Shipped,Mobile App,Multan
O006135,C0309,2026-04-21,Delivered,Website,Multan
O006136,C0517,2026-02-22,Delivered,Mobile App,Multan
O006137,C0199,2026-07-14,Delivered,Website,Karachi
O006138,C0173,2026-01-30,Delivered,Mobile App,Lahore
O006139,C0170,2026-02-23,Delivered,Website,Karachi
O006140,C0318,2026-04-24,Delivered,Website,Islamabad
O006141,C0468,2026-01-10,Delivered,Website,Multan
O006142,C0301,2026-04-05,Delivered,Mobile App,Peshawar
O006143,C0177,2026-08-10,Returned,Marketplace,Peshawar
O006144,C0577,2026-08-17,Delivered,Website,Lahore
O006145,C0344,2026-07-31,Delivered,Mobile App,Lahore
O006146,C0237,2026-03-20,Delivered,Mobile App,Karachi
O006147,C0006,2026-01-16,Delivered,Website,Lahore
O006148,C0338,2026-07-18,Delivered,Mobile App,Karachi
O006149,C0373,2026-04-01,Delivered,Website,Peshawar
O006150,C0558,2026-07-01,Delivered,Marketplace,Lahore
O006151,C0139,2026-01-29,Delivered,Mobile App,Rawalpindi
O006152,C0098,2026-06-12,Delivered,Website,Peshawar
O006153,C0600,2026-05-23,Delivered,Mobile App,Karachi
O006154,C0331,2026-08-12,Delivered,Website,Islamabad
O006155,C0017,2026-01-25,Cancelled,Mobile App,Peshawar
O006156,C0064,2026-04-10,Delivered,Mobile App,Multan
O006157,C0286,2026-08-29,Delivered,Mobile App,Karachi
O006158,C0371,2026-04-05,Delivered,Website,Islamabad
O006159,C0147,2026-06-09,Delivered,Website,Lahore
O006160,C0220,2026-02-09,Delivered,Mobile App,Karachi
O006161,C0442,2026-06-27,Delivered,Mobile App,Karachi
O006162,C0581,2026-03-09,Delivered,Mobile App,Islamabad
O006163,C0295,2026-05-20,Delivered,Website,Karachi
O006164,C0250,2026-08-02,Delivered,Mobile App,Islamabad
O006165,C0217,2026-06-10,Delivered,Mobile App,Karachi
O006166,C0082,2026-04-26,Shipped,Mobile App,Karachi
O006167,C0032,2026-02-16,Delivered,Website,Rawalpindi
O006168,C0501,2026-03-24,Delivered,Website,Karachi
O006169,C0023,2026-07-26,Delivered,Website,Karachi
O006170,C0493,2026-02-22,Delivered,Mobile App,Karachi
O006171,C0149,2026-06-09,Delivered,Mobile App,Karachi
O006172,C0417,2026-04-28,Delivered,Marketplace,Lahore
O006173,C0571,2026-03-19,Delivered,Website,Peshawar
O006174,C0450,2026-06-24,Delivered,Mobile App,Islamabad
O006175,C0438,2026-03-29,Delivered,Marketplace,Karachi
O006176,C0159,2026-03-11,Delivered,Website,Karachi
O006177,C0359,2026-05-09,Delivered,Website,Peshawar
O006178,C0386,2026-07-04,Delivered,Website,Karachi
O006179,C0256,2026-07-29,Delivered,Mobile App,Karachi
O006180,C0023,2026-06-03,Delivered,Website,Karachi
O006181,C0548,2026-06-10,Delivered,Website,Rawalpindi
O006182,C0119,2026-07-11,Delivered,Mobile App,Rawalpindi
O006183,C0585,2026-03-07,Delivered,Mobile App,Karachi
O006184,C0560,2026-03-02,Delivered,Marketplace,Karachi
O006185,C0012,2026-04-28,Delivered,Mobile App,Rawalpindi
O006186,C0444,2026-06-03,Delivered,Marketplace,Karachi
O006187,C0381,2026-06-06,Delivered,Mobile App,Lahore
O006188,C0139,2026-02-07,Delivered,Mobile App,Peshawar
O006189,C0488,2026-07-09,Delivered,Website,Karachi
O006190,C0067,2026-03-30,Shipped,Marketplace,Lahore
O006191,C0150,2026-08-02,Delivered,Marketplace,Islamabad
O006192,C0570,2026-06-26,Delivered,Mobile App,Islamabad
O006193,C0446,2026-08-27,Delivered,Website,Lahore
O006194,C0068,2026-06-03,Cancelled,Website,Lahore
O006195,C0087,2026-05-09,Delivered,Website,Lahore
O006196,C0155,2026-02-15,Delivered,Website,Lahore
O006197,C0043,2026-04-07,Delivered,Website,Karachi
O006198,C0110,2026-07-28,Delivered,Website,Karachi
O006199,C0344,2026-04-03,Delivered,Website,Karachi
O006200,C0005,2026-01-13,Delivered,Marketplace,Lahore
O006201,C0173,2026-03-01,Delivered,Mobile App,Lahore
O006202,C0189,2026-05-25,Cancelled,Mobile App,Islamabad
O006203,C0583,2026-06-02,Shipped,Website,Islamabad
O006204,C0585,2026-08-28,Cancelled,Website,Multan
O006205,C0508,2026-08-15,Delivered,Website,Islamabad
O006206,C0206,2026-05-10,Delivered,Marketplace,Rawalpindi
O006207,C0317,2026-05-15,Delivered,Website,Karachi
O006208,C0303,2026-07-14,Delivered,Mobile App,Rawalpindi
O006209,C0517,2026-01-12,Delivered,Website,Lahore
O006210,C0448,2026-05-25,Delivered,Website,Peshawar
O006211,C0544,2026-04-26,Shipped,Website,Multan
O006212,C0331,2026-07-10,Delivered,Website,Karachi
O006213,C0552,2026-07-14,Delivered,Website,Multan
O006214,C0447,2026-06-09,Delivered,Marketplace,Islamabad
O006215,C0444,2026-06-09,Delivered,Website,Rawalpindi
O006216,C0397,2026-06-17,Delivered,Website,Lahore
O006217,C0202,2026-05-21,Delivered,Website,Lahore
O006218,C0366,2026-02-25,Delivered,Marketplace,Peshawar
O006219,C0214,2026-03-11,Delivered,Mobile App,Karachi
O006220,C0390,2026-06-30,Cancelled,Mobile App,Lahore
O006221,C0153,2026-05-31,Delivered,Mobile App,Karachi
O006222,C0480,2026-02-27,Delivered,Marketplace,Karachi
O006223,C0343,2026-08-02,Delivered,Website,Rawalpindi
O006224,C0427,2026-08-27,Delivered,Mobile App,Rawalpindi
O006225,C0134,2026-06-02,Delivered,Mobile App,Multan
O006226,C0476,2026-02-25,Delivered,Website,Rawalpindi
O006227,C0482,2026-08-17,Delivered,Website,Islamabad
O006228,C0088,2026-02-27,Delivered,Mobile App,Multan
O006229,C0211,2026-04-16,Delivered,Website,Lahore
O006230,C0407,2026-07-28,Delivered,Website,Islamabad
O006231,C0525,2026-05-07,Delivered,Website,Peshawar
O006232,C0443,2026-03-01,Delivered,Website,Rawalpindi
O006233,C0284,2026-01-20,Delivered,Mobile App,Rawalpindi
O006234,C0180,2026-03-29,Shipped,Mobile App,Lahore
O006235,C0546,2026-06-13,Delivered,Mobile App,Lahore
O006236,C0525,2026-06-23,Delivered,Website,Islamabad
O006237,C0539,2026-02-24,Shipped,Website,Rawalpindi
O006238,C0183,2026-02-08,Returned,Mobile App,Lahore
O006239,C0262,2026-06-20,Delivered,Marketplace,Karachi
O006240,C0147,2026-02-08,Delivered,Website,Karachi
O006241,C0573,2026-01-16,Cancelled,Mobile App,Lahore
O006242,C0521,2026-04-29,Delivered,Mobile App,Karachi
O006243,C0104,2026-05-19,Delivered,Mobile App,Lahore
O006244,C0149,2026-03-01,Delivered,Website,Karachi
O006245,C0332,2026-02-21,Cancelled,Website,Karachi
O006246,C0250,2026-02-27,Delivered,Mobile App,Peshawar
O006247,C0276,2026-03-25,Delivered,Mobile App,Lahore
O006248,C0221,2026-01-03,Delivered,Mobile App,Rawalpindi
O006249,C0405,2026-01-03,Delivered,Mobile App,Karachi
O006250,C0539,2026-04-01,Delivered,Website,Karachi
O006251,C0551,2026-01-05,Delivered,Mobile App,Karachi
O006252,C0274,2026-03-19,Delivered,Mobile App,Karachi
O006253,C0497,2026-05-22,Shipped,Marketplace,Karachi
O006254,C0417,2026-01-08,Delivered,Mobile App,Lahore
O006255,C0119,2026-05-31,Delivered,Website,Karachi
O006256,C0477,2026-05-31,Delivered,Mobile App,Peshawar
O006257,C0211,2026-05-20,Delivered,Mobile App,Lahore
O006258,C0377,2026-06-02,Returned,Website,Karachi
O006259,C0433,2026-07-16,Delivered,Mobile App,Peshawar
O006260,C0567,2026-01-18,Delivered,Website,Lahore
O006261,C0569,2026-02-11,Delivered,Website,Lahore
O006262,C0482,2026-03-19,Delivered,Mobile App,Lahore
O006263,C0304,2026-06-17,Delivered,Website,Islamabad
O006264,C0241,2026-08-01,Delivered,Mobile App,Lahore
O006265,C0265,2026-08-12,Delivered,Mobile App,Multan
O006266,C0571,2026-05-22,Delivered,Mobile App,Lahore
O006267,C0124,2026-04-10,Delivered,Mobile App,Lahore
O006268,C0315,2026-04-11,Delivered,Mobile App,Peshawar
O006269,C0408,2026-01-15,Delivered,Website,Islamabad
O006270,C0014,2026-04-24,Shipped,Marketplace,Multan
O006271,C0381,2026-05-05,Delivered,Website,Peshawar
O006272,C0157,2026-02-20,Delivered,Mobile App,Lahore
O006273,C0169,2026-07-06,Delivered,Mobile App,Islamabad
O006274,C0374,2026-07-17,Delivered,Website,Lahore
O006275,C0006,2026-03-15,Delivered,Mobile App,Karachi
O006276,C0095,2026-08-11,Delivered,Website,Lahore
O006277,C0273,2026-01-27,Delivered,Website,Karachi
O006278,C0351,2026-08-10,Delivered,Website,Islamabad
O006279,C0066,2026-07-06,Delivered,Website,Islamabad
O006280,C0217,2026-02-24,Delivered,Marketplace,Multan
O006281,C0185,2026-06-07,Delivered,Mobile App,Karachi
O006282,C0321,2026-03-17,Delivered,Website,Lahore
O006283,C0181,2026-07-14,Cancelled,Mobile App,Lahore
O006284,C0002,2026-02-09,Delivered,Mobile App,Lahore
O006285,C0319,2026-03-01,Delivered,Mobile App,Karachi
O006286,C0510,2026-03-16,Delivered,Mobile App,Lahore
O006287,C0351,2026-02-18,Delivered,Website,Islamabad
O006288,C0218,2026-03-22,Delivered,Website,Karachi
O006289,C0290,2026-05-27,Shipped,Mobile App,Islamabad
O006290,C0085,2026-06-03,Delivered,Mobile App,Karachi
O006291,C0142,2026-05-15,Delivered,Mobile App,Lahore
O006292,C0263,2026-02-16,Delivered,Website,Multan
O006293,C0356,2026-02-19,Delivered,Mobile App,Karachi
O006294,C0292,2026-08-12,Delivered,Website,Karachi
O006295,C0578,2026-03-03,Delivered,Mobile App,Multan
O006296,C0383,2026-01-26,Delivered,Website,Karachi
O006297,C0014,2026-04-21,Shipped,Mobile App,Lahore
O006298,C0315,2026-01-02,Delivered,Marketplace,Lahore
O006299,C0350,2026-03-25,Delivered,Website,Islamabad
O006300,C0027,2026-07-27,Returned,Mobile App,Islamabad
O006301,C0232,2026-03-06,Delivered,Mobile App,Islamabad
O006302,C0523,2026-06-21,Delivered,Website,Multan
O006303,C0215,2026-04-30,Delivered,Website,Lahore
O006304,C0274,2026-03-28,Cancelled,Mobile App,Lahore
O006305,C0133,2026-06-10,Delivered,Website,Multan
O006306,C0047,2026-05-25,Delivered,Website,Karachi
O006307,C0191,2026-03-19,Delivered,Marketplace,Multan
O006308,C0464,2026-02-24,Delivered,Mobile App,Multan
O006309,C0590,2026-08-11,Delivered,Mobile App,Multan
O006310,C0397,2026-02-10,Delivered,Mobile App,Karachi
O006311,C0499,2026-08-22,Shipped,Mobile App,Islamabad
O006312,C0390,2026-04-25,Delivered,Mobile App,Peshawar
O006313,C0396,2026-08-31,Delivered,Website,Karachi
O006314,C0257,2026-03-27,Delivered,Website,Islamabad
O006315,C0037,2026-05-18,Delivered,Mobile App,Karachi
O006316,C0247,2026-05-30,Delivered,Marketplace,Karachi
O006317,C0519,2026-03-24,Delivered,Website,Peshawar
O006318,C0322,2026-02-23,Delivered,Marketplace,Multan
O006319,C0458,2026-05-07,Shipped,Mobile App,Karachi
O006320,C0031,2026-06-11,Delivered,Mobile App,Karachi
O006321,C0121,2026-03-05,Delivered,Website,Islamabad
O006322,C0180,2026-07-06,Shipped,Website,Karachi
O006323,C0216,2026-06-05,Delivered,Mobile App,Islamabad
O006324,C0593,2026-02-10,Shipped,Website,Rawalpindi
O006325,C0278,2026-08-17,Delivered,Website,Lahore
O006326,C0398,2026-01-11,Delivered,Website,Rawalpindi
O006327,C0387,2026-06-08,Delivered,Marketplace,Karachi
O006328,C0252,2026-04-17,Delivered,Website,Karachi
O006329,C0580,2026-06-08,Shipped,Mobile App,Peshawar
O006330,C0134,2026-07-08,Delivered,Website,Karachi
O006331,C0021,2026-06-16,Cancelled,Website,Karachi
O006332,C0448,2026-06-08,Delivered,Website,Islamabad
O006333,C0393,2026-07-24,Delivered,Mobile App,Karachi
O006334,C0157,2026-06-20,Delivered,Mobile App,Lahore
O006335,C0521,2026-07-17,Cancelled,Website,Peshawar
O006336,C0098,2026-04-08,Delivered,Mobile App,Karachi
O006337,C0151,2026-02-19,Delivered,Website,Lahore
O006338,C0093,2026-02-27,Shipped,Mobile App,Karachi
O006339,C0112,2026-05-29,Delivered,Website,Rawalpindi
O006340,C0438,2026-05-10,Delivered,Marketplace,Lahore
O006341,C0423,2026-01-19,Shipped,Marketplace,Peshawar
O006342,C0386,2026-02-19,Delivered,Mobile App,Karachi
O006343,C0517,2026-08-24,Delivered,Website,Rawalpindi
O006344,C0042,2026-06-26,Delivered,Mobile App,Peshawar
O006345,C0373,2026-07-03,Delivered,Mobile App,Rawalpindi
O006346,C0070,2026-02-17,Delivered,Mobile App,Rawalpindi
O006347,C0574,2026-01-16,Delivered,Website,Karachi
O006348,C0381,2026-03-12,Delivered,Website,Lahore
O006349,C0456,2026-07-28,Delivered,Website,Lahore
O006350,C0343,2026-05-04,Delivered,Mobile App,Karachi
O006351,C0231,2026-07-10,Shipped,Website,Lahore
O006352,C0412,2026-04-29,Delivered,Mobile App,Rawalpindi
O006353,C0502,2026-04-30,Delivered,Website,Lahore
O006354,C0107,2026-05-27,Cancelled,Website,Multan
O006355,C0524,2026-08-22,Delivered,Website,Rawalpindi
O006356,C0436,2026-04-17,Delivered,Marketplace,Lahore
O006357,C0052,2026-05-25,Cancelled,Mobile App,Lahore
O006358,C0562,2026-08-12,Delivered,Mobile App,Islamabad
O006359,C0109,2026-04-01,Delivered,Mobile App,Lahore
O006360,C0361,2026-07-24,Delivered,Mobile App,Karachi
O006361,C0078,2026-05-11,Delivered,Website,Lahore
O006362,C0118,2026-08-02,Delivered,Mobile App,Islamabad
O006363,C0386,2026-04-24,Delivered,Website,Lahore
O006364,C0408,2026-06-02,Shipped,Mobile App,Karachi
O006365,C0413,2026-03-20,Delivered,Website,Karachi
O006366,C0206,2026-06-04,Delivered,Marketplace,Lahore
O006367,C0493,2026-03-21,Delivered,Mobile App,Karachi
O006368,C0030,2026-05-29,Delivered,Website,Rawalpindi
O006369,C0513,2026-07-11,Cancelled,Mobile App,Islamabad
O006370,C0182,2026-04-16,Delivered,Website,Karachi
O006371,C0373,2026-04-15,Delivered,Website,Multan
O006372,C0544,2026-03-20,Delivered,Marketplace,Islamabad
O006373,C0154,2026-06-27,Delivered,Mobile App,Karachi
O006374,C0247,2026-05-24,Delivered,Mobile App,Peshawar
O006375,C0497,2026-05-06,Delivered,Website,Rawalpindi
O006376,C0519,2026-01-07,Delivered,Website,Lahore
O006377,C0142,2026-01-27,Delivered,Website,Karachi
O006378,C0306,2026-01-02,Delivered,Mobile App,Peshawar
O006379,C0200,2026-07-26,Delivered,Mobile App,Karachi
O006380,C0311,2026-07-26,Delivered,Website,Lahore
O006381,C0228,2026-01-17,Delivered,Website,Peshawar
O006382,C0004,2026-01-12,Delivered,Website,Peshawar
O006383,C0555,2026-07-09,Delivered,Website,Islamabad
O006384,C0383,2026-05-08,Delivered,Website,Karachi
O006385,C0278,2026-03-17,Shipped,Website,Karachi
O006386,C0065,2026-05-30,Delivered,Website,Peshawar
O006387,C0043,2026-02-27,Delivered,Website,Rawalpindi
O006388,C0288,2026-02-18,Delivered,Website,Peshawar
O006389,C0390,2026-03-31,Delivered,Mobile App,Karachi
O006390,C0157,2026-08-06,Delivered,Mobile App,Multan
O006391,C0447,2026-07-06,Cancelled,Website,Karachi
O006392,C0236,2026-02-16,Delivered,Website,Karachi
O006393,C0007,2026-05-17,Delivered,Mobile App,Peshawar
O006394,C0323,2026-08-03,Delivered,Website,Lahore
O006395,C0109,2026-08-20,Delivered,Website,Islamabad
O006396,C0009,2026-07-05,Delivered,Website,Lahore
O006397,C0079,2026-02-01,Cancelled,Website,Peshawar
O006398,C0171,2026-02-28,Delivered,Mobile App,Karachi
O006399,C0309,2026-02-23,Delivered,Mobile App,Karachi
O006400,C0594,2026-02-06,Cancelled,Website,Islamabad
O006401,C0131,2026-02-12,Delivered,Website,Peshawar
O006402,C0035,2026-03-18,Delivered,Marketplace,Multan
O006403,C0115,2026-05-15,Shipped,Mobile App,Lahore
O006404,C0192,2026-04-07,Delivered,Marketplace,Rawalpindi
O006405,C0124,2026-04-13,Delivered,Mobile App,Lahore
O006406,C0193,2026-03-01,Delivered,Website,Karachi
O006407,C0582,2026-02-06,Cancelled,Website,Karachi
O006408,C0228,2026-08-31,Delivered,Website,Karachi
O006409,C0381,2026-05-26,Delivered,Mobile App,Karachi
O006410,C0411,2026-02-25,Delivered,Website,Karachi
O006411,C0079,2026-07-16,Shipped,Mobile App,Karachi
O006412,C0149,2026-07-21,Delivered,Mobile App,Peshawar
O006413,C0250,2026-08-23,Delivered,Mobile App,Karachi
O006414,C0277,2026-02-08,Cancelled,Mobile App,Peshawar
O006415,C0008,2026-06-05,Delivered,Website,Peshawar
O006416,C0387,2026-08-27,Delivered,Website,Lahore
O006417,C0181,2026-07-16,Delivered,Mobile App,Rawalpindi
O006418,C0194,2026-02-24,Delivered,Mobile App,Karachi
O006419,C0362,2026-08-06,Delivered,Mobile App,Karachi
O006420,C0570,2026-04-13,Delivered,Mobile App,Rawalpindi
O006421,C0519,2026-04-29,Delivered,Mobile App,Islamabad
O006422,C0588,2026-05-16,Delivered,Website,Lahore
O006423,C0249,2026-07-07,Delivered,Website,Multan
O006424,C0072,2026-01-30,Delivered,Marketplace,Rawalpindi
O006425,C0130,2026-05-12,Shipped,Mobile App,Lahore
O006426,C0207,2026-07-18,Delivered,Mobile App,Karachi
O006427,C0181,2026-05-14,Delivered,Website,Peshawar
O006428,C0125,2026-03-08,Delivered,Mobile App,Multan
O006429,C0091,2026-01-14,Delivered,Website,Islamabad
O006430,C0113,2026-05-14,Delivered,Website,Rawalpindi
O006431,C0395,2026-06-20,Delivered,Website,Lahore
O006432,C0295,2026-05-14,Shipped,Mobile App,Karachi
O006433,C0023,2026-08-26,Delivered,Website,Multan
O006434,C0339,2026-05-27,Delivered,Website,Islamabad
O006435,C0506,2026-05-04,Delivered,Website,Lahore
O006436,C0256,2026-01-14,Delivered,Website,Islamabad
O006437,C0192,2026-05-16,Delivered,Mobile App,Lahore
O006438,C0164,2026-02-10,Delivered,Mobile App,Karachi
O006439,C0228,2026-06-26,Delivered,Mobile App,Islamabad
O006440,C0168,2026-02-09,Delivered,Website,Karachi
O006441,C0555,2026-08-09,Delivered,Mobile App,Karachi
O006442,C0596,2026-03-15,Delivered,Website,Karachi
O006443,C0206,2026-04-16,Delivered,Mobile App,Karachi
O006444,C0555,2026-02-05,Delivered,Marketplace,Multan
O006445,C0513,2026-02-21,Delivered,Website,Karachi
O006446,C0046,2026-08-13,Delivered,Marketplace,Lahore
O006447,C0295,2026-03-10,Delivered,Website,Rawalpindi
O006448,C0394,2026-05-05,Shipped,Mobile App,Peshawar
O006449,C0254,2026-08-27,Delivered,Mobile App,Rawalpindi
O006450,C0275,2026-06-01,Delivered,Mobile App,Multan
O006451,C0297,2026-01-11,Shipped,Mobile App,Rawalpindi
O006452,C0414,2026-03-28,Delivered,Website,Rawalpindi
O006453,C0177,2026-04-05,Delivered,Mobile App,Lahore
O006454,C0359,2026-03-09,Delivered,Mobile App,Karachi
O006455,C0147,2026-02-28,Delivered,Mobile App,Lahore
O006456,C0534,2026-05-03,Delivered,Website,Rawalpindi
O006457,C0051,2026-04-02,Delivered,Website,Islamabad
O006458,C0041,2026-03-13,Delivered,Marketplace,Rawalpindi
O006459,C0023,2026-04-11,Delivered,Website,Islamabad
O006460,C0210,2026-03-25,Cancelled,Website,Rawalpindi
O006461,C0364,2026-02-25,Delivered,Website,Karachi
O006462,C0592,2026-04-21,Returned,Mobile App,Karachi
O006463,C0273,2026-08-17,Delivered,Mobile App,Lahore
O006464,C0110,2026-05-03,Delivered,Marketplace,Karachi
O006465,C0221,2026-05-26,Cancelled,Mobile App,Multan
O006466,C0077,2026-08-28,Delivered,Website,Karachi
O006467,C0284,2026-05-30,Delivered,Website,Karachi
O006468,C0438,2026-02-24,Delivered,Website,Islamabad
O006469,C0022,2026-04-07,Delivered,Mobile App,Karachi
O006470,C0467,2026-04-29,Delivered,Marketplace,Lahore
O006471,C0138,2026-04-26,Returned,Website,Karachi
O006472,C0404,2026-02-06,Delivered,Website,Karachi
O006473,C0490,2026-01-26,Delivered,Mobile App,Rawalpindi
O006474,C0466,2026-03-27,Delivered,Mobile App,Lahore
O006475,C0402,2026-08-11,Delivered,Mobile App,Islamabad
O006476,C0417,2026-06-24,Delivered,Website,Karachi
O006477,C0113,2026-07-24,Delivered,Website,Lahore
O006478,C0082,2026-02-12,Delivered,Mobile App,Lahore
O006479,C0229,2026-04-11,Delivered,Website,Karachi
O006480,C0365,2026-05-22,Delivered,Mobile App,Rawalpindi
O006481,C0371,2026-04-16,Delivered,Website,Lahore
O006482,C0467,2026-04-12,Delivered,Mobile App,Multan
O006483,C0186,2026-03-29,Delivered,Marketplace,Peshawar
O006484,C0520,2026-01-13,Delivered,Mobile App,Islamabad
O006485,C0270,2026-07-28,Delivered,Website,Karachi
O006486,C0148,2026-08-15,Delivered,Marketplace,Rawalpindi
O006487,C0442,2026-01-20,Delivered,Website,Lahore
O006488,C0077,2026-04-11,Delivered,Mobile App,Peshawar
O006489,C0244,2026-05-06,Cancelled,Website,Islamabad
O006490,C0469,2026-07-10,Cancelled,Marketplace,Karachi
O006491,C0463,2026-08-28,Delivered,Website,Peshawar
O006492,C0154,2026-04-12,Cancelled,Website,Peshawar
O006493,C0100,2026-07-01,Delivered,Marketplace,Karachi
O006494,C0020,2026-08-16,Delivered,Mobile App,Islamabad
O006495,C0054,2026-07-21,Delivered,Website,Lahore
O006496,C0496,2026-03-12,Delivered,Website,Islamabad
O006497,C0471,2026-07-18,Delivered,Website,Multan
O006498,C0304,2026-04-11,Cancelled,Website,Karachi
O006499,C0343,2026-01-05,Delivered,Mobile App,Karachi
O006500,C0196,2026-07-04,Delivered,Mobile App,Karachi
O006501,C0116,2026-07-23,Delivered,Marketplace,Multan
O006502,C0007,2026-03-25,Delivered,Mobile App,Karachi
O006503,C0404,2026-04-20,Delivered,Marketplace,Islamabad
O006504,C0022,2026-03-30,Delivered,Mobile App,Rawalpindi
O006505,C0064,2026-01-29,Delivered,Website,Peshawar
